order_id,order_date,customer_id,region,channel,category,quantity,unit_price,discount,revenue,returned
ORD-012769,2024-08-17,C6950,East,Retail,Apparel,3,48.58,0.05,120.28,0
ORD-012770,2024-08-17,C17651,West,Retail,Beauty,1,25.98,0.05,21.44,0
ORD-012771,2024-08-17,C6125,North,Marketplace,Apparel,1,42.47,0.0,36.9,0
ORD-012772,2024-08-17,C16466,East,Wholesale,Apparel,1,46.2,0.1,36.12,0
ORD-012773,2024-08-17,C11747,East,Marketplace,Home,1,61.73,0.05,50.94,0
ORD-012774,2024-08-17,C25918,West,Retail,Electronics,1,130.21,0.1,101.8,0
ORD-012775,2024-08-17,C23124,North,Retail,Beauty,4,39.9,0.0,138.65,0
ORD-012776,2024-08-17,C10469,North,Wholesale,Beauty,1,29.56,0.2,20.54,0
ORD-012777,2024-08-17,C10554,East,Retail,Electronics,1,137.82,0.05,113.74,0
ORD-012778,2024-08-17,C3484,East,Direct,Wellness,2,48.31,0.2,67.14,0
ORD-012779,2024-08-17,C27613,North,Wholesale,Electronics,2,112.26,0.15,165.78,0
ORD-012780,2024-08-17,C16023,South,Marketplace,Electronics,1,96.03,0.0,83.42,1
ORD-012781,2024-08-17,C27495,North,Retail,Electronics,3,200.54,0.1,470.35,0
ORD-012782,2024-08-17,C16776,East,Direct,Beauty,2,31.62,0.05,52.18,0
ORD-012783,2024-08-17,C11033,West,Retail,Apparel,1,37.12,0.0,32.24,0
ORD-012784,2024-08-17,C22431,East,Retail,Wellness,1,27.44,0.15,20.26,0
ORD-012785,2024-08-17,C18809,East,Wholesale,Apparel,1,33.61,0.05,27.73,0
ORD-012786,2024-08-17,C1279,West,Direct,Home,2,59.95,0.05,98.95,0
ORD-012787,2024-08-17,C16755,South,Direct,Beauty,1,40.8,0.0,35.44,0
ORD-012788,2024-08-17,C19763,North,Direct,Beauty,3,48.71,0.15,107.9,0
ORD-012789,2024-08-17,C23994,South,Retail,Apparel,2,50.81,0.0,88.28,1
ORD-012790,2024-08-17,C8996,South,Wholesale,Apparel,2,65.12,0.0,113.13,0
ORD-012791,2024-08-17,C25299,North,Marketplace,Apparel,1,43.97,0.05,36.29,0
ORD-012792,2024-08-17,C27527,South,Marketplace,Apparel,1,38.46,0.0,33.41,0
ORD-012793,2024-08-17,C23922,North,Wholesale,Wellness,2,40.16,0.05,66.28,0
ORD-012794,2024-08-17,C20888,East,Direct,Apparel,3,44.06,0.05,109.09,0
ORD-012795,2024-08-17,C6302,West,Marketplace,Apparel,1,40.97,0.05,33.81,0
ORD-012796,2024-08-17,C10656,West,Retail,Apparel,1,57.06,0.0,49.57,0
ORD-012797,2024-08-17,C9634,North,Retail,Home,2,68.07,0.0,118.26,0
ORD-012798,2024-08-17,C17338,West,Marketplace,Electronics,1,133.51,0.05,110.18,0
ORD-012799,2024-08-17,C11430,South,Marketplace,Electronics,2,178.01,0.1,278.33,0
ORD-012800,2024-08-17,C17459,East,Direct,Beauty,3,47.86,0.1,112.25,0
ORD-012801,2024-08-17,C16368,South,Wholesale,Beauty,1,36.88,0.0,32.03,0
ORD-012802,2024-08-17,C19472,West,Marketplace,Home,1,82.17,0.0,71.38,0
ORD-012803,2024-08-17,C23637,West,Marketplace,Home,4,71.53,0.0,248.56,0
ORD-012804,2024-08-17,C6999,West,Wholesale,Wellness,2,31.55,0.0,54.81,0
ORD-012805,2024-08-17,C6100,West,Marketplace,Beauty,1,33.92,0.1,26.52,0
ORD-012806,2024-08-17,C27479,West,Retail,Electronics,1,176.65,0.0,153.45,0
ORD-012807,2024-08-17,C13549,East,Direct,Home,2,100.81,0.0,175.15,0
ORD-012808,2024-08-17,C3368,West,Marketplace,Apparel,2,51.04,0.0,88.67,0
ORD-012809,2024-08-17,C4004,South,Marketplace,Apparel,1,34.11,0.0,29.63,0
ORD-012810,2024-08-17,C17565,East,Retail,Apparel,1,40.13,0.0,34.86,0
ORD-012811,2024-08-17,C19259,South,Wholesale,Beauty,1,35.46,0.2,24.64,0
ORD-012812,2024-08-17,C8938,North,Marketplace,Electronics,1,204.35,0.15,150.89,0
ORD-012813,2024-08-17,C3868,North,Direct,Beauty,1,34.01,0.0,29.54,0
ORD-012814,2024-08-17,C5196,West,Wholesale,Home,1,59.64,0.0,51.81,0
ORD-012815,2024-08-17,C21494,North,Marketplace,Wellness,3,37.74,0.0,98.34,0
ORD-012816,2024-08-17,C1606,North,Retail,Wellness,1,32.5,0.05,26.82,0
ORD-012817,2024-08-17,C18305,East,Marketplace,Wellness,1,34.94,0.05,28.83,0
ORD-012818,2024-08-17,C6543,North,Retail,Home,1,105.52,0.0,91.66,0
ORD-012819,2024-08-18,C20211,South,Direct,Apparel,3,40.87,0.0,106.25,0
ORD-012820,2024-08-18,C27868,East,Retail,Electronics,1,124.1,0.2,86.03,0
ORD-012821,2024-08-18,C7487,West,Marketplace,Apparel,1,54.87,0.05,45.17,0
ORD-012822,2024-08-18,C18974,West,Marketplace,Electronics,3,133.36,0.0,346.71,0
ORD-012823,2024-08-18,C18716,East,Retail,Apparel,1,37.18,0.0,32.22,0
ORD-012824,2024-08-18,C9567,South,Retail,Home,1,89.96,0.0,77.95,0
ORD-012825,2024-08-18,C3936,North,Retail,Apparel,2,48.02,0.2,66.58,0
ORD-012826,2024-08-18,C17505,West,Marketplace,Apparel,1,44.17,0.0,38.28,0
ORD-012827,2024-08-18,C13102,North,Marketplace,Apparel,1,47.95,0.0,41.55,0
ORD-012828,2024-08-18,C8557,North,Direct,Beauty,1,22.39,0.05,18.44,0
ORD-012829,2024-08-18,C2241,South,Retail,Electronics,2,95.32,0.05,156.94,0
ORD-012830,2024-08-18,C2940,North,Marketplace,Apparel,1,37.21,0.05,30.63,1
ORD-012831,2024-08-18,C10469,West,Retail,Home,2,75.51,0.1,117.78,0
ORD-012832,2024-08-18,C8938,East,Retail,Wellness,1,23.95,0.0,20.75,0
ORD-012833,2024-08-18,C20844,South,Retail,Apparel,3,36.44,0.0,94.73,0
ORD-012834,2024-08-18,C10273,South,Direct,Home,1,82.84,0.0,71.79,1
ORD-012835,2024-08-18,C13096,South,Marketplace,Home,1,90.41,0.0,78.35,0
ORD-012836,2024-08-18,C16019,West,Retail,Wellness,3,48.35,0.05,119.41,0
ORD-012837,2024-08-18,C22996,North,Direct,Beauty,3,42.59,0.1,99.64,0
ORD-012838,2024-08-18,C27307,South,Wholesale,Apparel,1,46.53,0.0,40.32,0
ORD-012839,2024-08-18,C26463,West,Direct,Beauty,2,17.35,0.1,27.07,0
ORD-012840,2024-08-18,C17518,North,Retail,Electronics,1,113.57,0.05,93.5,0
ORD-012841,2024-08-18,C19052,South,Marketplace,Electronics,1,162.26,0.1,126.55,0
ORD-012842,2024-08-18,C6601,North,Retail,Apparel,1,43.69,0.0,37.86,0
ORD-012843,2024-08-18,C1907,South,Direct,Apparel,1,35.41,0.0,30.68,0
ORD-012844,2024-08-18,C9590,South,Marketplace,Electronics,4,128.21,0.0,444.41,0
ORD-012845,2024-08-18,C6887,South,Marketplace,Wellness,2,44.25,0.15,65.18,1
ORD-012846,2024-08-18,C17089,South,Marketplace,Home,1,49.77,0.05,40.97,0
ORD-012847,2024-08-18,C27903,East,Marketplace,Beauty,3,35.46,0.0,92.18,0
ORD-012848,2024-08-18,C15843,North,Wholesale,Electronics,1,124.16,0.05,102.21,0
ORD-012849,2024-08-18,C14334,West,Direct,Beauty,1,33.77,0.2,23.41,0
ORD-012850,2024-08-18,C25735,North,Wholesale,Home,1,52.4,0.05,43.14,0
ORD-012851,2024-08-18,C6898,West,Marketplace,Wellness,1,38.6,0.05,31.78,0
ORD-012852,2024-08-18,C22794,North,Retail,Electronics,2,106.71,0.0,184.95,0
ORD-012853,2024-08-18,C27241,East,Marketplace,Beauty,1,31.12,0.0,26.97,0
ORD-012854,2024-08-18,C7954,North,Marketplace,Electronics,1,122.69,0.05,101.0,0
ORD-012855,2024-08-18,C5837,East,Marketplace,Electronics,3,132.96,0.05,328.38,0
ORD-012856,2024-08-18,C18787,West,Retail,Apparel,2,52.71,0.05,86.79,0
ORD-012857,2024-08-18,C22350,East,Marketplace,Apparel,1,48.15,0.05,39.64,0
ORD-012858,2024-08-18,C23280,West,Wholesale,Home,4,87.68,0.15,258.33,0
ORD-012859,2024-08-18,C16159,West,Marketplace,Beauty,1,35.2,0.2,24.4,0
ORD-012860,2024-08-18,C12936,South,Retail,Apparel,1,50.64,0.1,39.5,0
ORD-012861,2024-08-18,C21781,North,Wholesale,Wellness,3,45.64,0.1,106.78,0
ORD-012862,2024-08-18,C7036,North,Retail,Beauty,2,43.73,0.05,72.0,0
ORD-012863,2024-08-18,C27839,South,Retail,Electronics,1,206.07,0.0,178.57,0
ORD-012864,2024-08-18,C26910,West,Marketplace,Electronics,1,118.36,0.0,102.57,0
ORD-012865,2024-08-18,C23285,South,Retail,Apparel,4,48.78,0.05,160.62,0
ORD-012866,2024-08-18,C1108,West,Retail,Apparel,1,38.48,0.0,33.35,0
ORD-012867,2024-08-18,C12509,East,Retail,Home,4,64.33,0.05,211.83,0
ORD-012868,2024-08-18,C20734,West,Retail,Apparel,1,31.88,0.15,23.48,0
ORD-012869,2024-08-18,C24385,North,Marketplace,Wellness,1,40.83,0.0,35.38,0
ORD-012870,2024-08-18,C7796,West,Marketplace,Apparel,2,57.59,0.05,94.82,0
ORD-012871,2024-08-18,C2857,North,Wholesale,Electronics,1,172.27,0.05,141.82,0
ORD-012872,2024-08-18,C21718,North,Marketplace,Apparel,1,59.51,0.0,51.57,0
ORD-012873,2024-08-18,C17312,East,Retail,Home,2,71.15,0.15,104.82,0
ORD-012874,2024-08-18,C11540,East,Marketplace,Apparel,1,58.31,0.0,50.53,0
ORD-012875,2024-08-18,C9075,East,Direct,Apparel,1,45.95,0.0,39.82,0
ORD-012876,2024-08-18,C15984,West,Wholesale,Electronics,1,208.92,0.05,171.99,0
ORD-012877,2024-08-18,C2839,South,Marketplace,Electronics,2,181.57,0.0,314.69,0
ORD-012878,2024-08-18,C8948,East,Retail,Apparel,1,57.34,0.1,44.72,0
ORD-012879,2024-08-18,C9560,West,Wholesale,Electronics,3,158.48,0.0,412.02,0
ORD-012880,2024-08-18,C24568,North,Direct,Apparel,1,45.51,0.0,39.44,0
ORD-012881,2024-08-18,C27283,East,Direct,Beauty,2,21.59,0.1,33.68,0
ORD-012882,2024-08-18,C16822,North,Retail,Home,1,78.13,0.05,64.32,0
ORD-012883,2024-08-18,C2970,South,Wholesale,Beauty,1,30.3,0.15,22.32,0
ORD-012884,2024-08-18,C21586,South,Wholesale,Electronics,2,174.97,0.1,272.93,0
ORD-012885,2024-08-19,C23967,West,Direct,Wellness,1,49.92,0.1,38.84,0
ORD-012886,2024-08-19,C3886,East,Retail,Electronics,1,99.85,0.0,86.32,0
ORD-012887,2024-08-19,C24769,East,Direct,Apparel,3,38.9,0.05,95.85,0
ORD-012888,2024-08-19,C16988,East,Direct,Apparel,1,61.34,0.0,53.03,0
ORD-012889,2024-08-19,C10592,West,Wholesale,Beauty,1,28.99,0.0,25.06,0
ORD-012890,2024-08-19,C25076,West,Wholesale,Beauty,2,36.33,0.05,59.68,0
ORD-012891,2024-08-19,C20276,East,Wholesale,Wellness,1,27.41,0.0,23.7,0
ORD-012892,2024-08-19,C22917,South,Wholesale,Electronics,1,94.18,0.05,77.35,1
ORD-012893,2024-08-19,C14732,North,Retail,Wellness,4,41.89,0.0,144.85,0
ORD-012894,2024-08-19,C26974,East,Retail,Apparel,1,72.68,0.1,56.55,0
ORD-012895,2024-08-19,C23494,West,Retail,Electronics,2,175.87,0.05,288.88,0
ORD-012896,2024-08-19,C7660,North,Direct,Wellness,1,35.89,0.1,27.92,0
ORD-012897,2024-08-19,C21972,North,Marketplace,Electronics,2,198.04,0.0,342.43,0
ORD-012898,2024-08-19,C16033,South,Retail,Electronics,1,195.51,0.2,135.21,0
ORD-012899,2024-08-19,C3944,South,Marketplace,Electronics,1,200.3,0.1,155.85,0
ORD-012900,2024-08-19,C14161,South,Retail,Electronics,1,110.09,0.05,90.42,0
ORD-012901,2024-08-19,C5917,West,Direct,Electronics,1,185.81,0.1,144.57,0
ORD-012902,2024-08-19,C27929,West,Retail,Home,3,57.04,0.0,147.94,0
ORD-012903,2024-08-19,C8370,North,Marketplace,Electronics,1,127.57,0.05,104.77,0
ORD-012904,2024-08-19,C24280,North,Direct,Wellness,1,50.42,0.05,41.41,0
ORD-012905,2024-08-19,C20906,North,Marketplace,Home,1,51.17,0.1,39.81,0
ORD-012906,2024-08-19,C7371,West,Direct,Wellness,1,52.6,0.0,45.48,1
ORD-012907,2024-08-19,C27623,West,Direct,Electronics,2,178.08,0.0,307.91,0
ORD-012908,2024-08-19,C24177,South,Marketplace,Apparel,2,48.46,0.0,83.78,1
ORD-012909,2024-08-19,C24880,West,Wholesale,Home,1,63.0,0.05,51.74,0
ORD-012910,2024-08-19,C3338,West,Retail,Wellness,1,52.69,0.15,38.72,0
ORD-012911,2024-08-19,C25346,North,Direct,Apparel,3,31.04,0.0,80.51,0
ORD-012912,2024-08-19,C27529,West,Retail,Home,1,43.48,0.1,33.83,0
ORD-012913,2024-08-19,C21529,North,Wholesale,Home,2,76.55,0.15,112.5,0
ORD-012914,2024-08-19,C19986,North,Marketplace,Apparel,2,48.53,0.0,83.9,0
ORD-012915,2024-08-19,C10284,West,Marketplace,Wellness,1,41.38,0.0,35.77,0
ORD-012916,2024-08-19,C21083,North,Marketplace,Wellness,3,41.97,0.05,103.41,0
ORD-012917,2024-08-19,C10915,West,Direct,Apparel,3,40.47,0.05,99.72,0
ORD-012918,2024-08-19,C8564,North,Marketplace,Wellness,1,47.99,0.0,41.49,0
ORD-012919,2024-08-19,C20697,North,Retail,Beauty,2,23.08,0.0,39.91,0
ORD-012920,2024-08-19,C7936,East,Direct,Home,1,96.21,0.05,79.02,0
ORD-012921,2024-08-19,C20486,North,Marketplace,Apparel,1,56.2,0.0,48.58,0
ORD-012922,2024-08-19,C23104,North,Retail,Wellness,4,50.41,0.15,148.17,0
ORD-012923,2024-08-19,C1121,North,Marketplace,Apparel,1,42.83,0.2,29.62,1
ORD-012924,2024-08-19,C14516,West,Marketplace,Electronics,2,123.09,0.0,212.83,0
ORD-012925,2024-08-19,C23385,West,Retail,Beauty,2,34.37,0.1,53.48,0
ORD-012926,2024-08-19,C20830,North,Wholesale,Apparel,2,53.78,0.0,92.98,0
ORD-012927,2024-08-19,C13511,West,Marketplace,Apparel,1,34.2,0.15,25.13,0
ORD-012928,2024-08-19,C10905,West,Marketplace,Electronics,1,140.78,0.1,109.54,0
ORD-012929,2024-08-19,C23900,South,Retail,Apparel,2,47.02,0.1,73.17,0
ORD-012930,2024-08-19,C8038,North,Marketplace,Electronics,1,179.95,0.1,140.02,0
ORD-012931,2024-08-19,C4506,North,Marketplace,Home,2,63.26,0.0,109.38,0
ORD-012932,2024-08-19,C24430,West,Direct,Wellness,1,42.04,0.0,36.35,0
ORD-012933,2024-08-19,C15957,South,Marketplace,Electronics,1,119.04,0.05,97.76,0
ORD-012934,2024-08-19,C9031,North,Marketplace,Home,1,95.4,0.15,70.1,0
ORD-012935,2024-08-19,C13288,North,Retail,Electronics,1,161.21,0.05,132.4,0
ORD-012936,2024-08-19,C6157,South,Retail,Apparel,3,48.36,0.15,106.61,1
ORD-012937,2024-08-20,C15264,East,Direct,Wellness,1,29.63,0.0,25.55,0
ORD-012938,2024-08-20,C25265,East,Retail,Electronics,1,166.24,0.0,143.38,0
ORD-012939,2024-08-20,C10059,East,Retail,Apparel,1,45.57,0.0,39.31,0
ORD-012940,2024-08-20,C13347,West,Direct,Electronics,1,125.49,0.0,108.23,0
ORD-012941,2024-08-20,C1171,East,Retail,Home,1,89.2,0.1,69.24,0
ORD-012942,2024-08-20,C27533,North,Marketplace,Home,2,64.82,0.1,100.63,0
ORD-012943,2024-08-20,C11770,West,Marketplace,Electronics,1,117.5,0.05,96.28,0
ORD-012944,2024-08-20,C11896,North,Direct,Home,2,61.59,0.1,95.62,0
ORD-012945,2024-08-20,C12039,West,Direct,Wellness,1,47.66,0.0,41.11,0
ORD-012946,2024-08-20,C15546,North,Direct,Wellness,1,36.66,0.1,28.46,0
ORD-012947,2024-08-20,C23460,South,Wholesale,Beauty,1,24.94,0.05,20.44,0
ORD-012948,2024-08-20,C25684,East,Direct,Wellness,1,32.54,0.0,28.07,0
ORD-012949,2024-08-20,C22743,North,Direct,Apparel,1,32.94,0.0,28.41,0
ORD-012950,2024-08-20,C13407,North,Retail,Apparel,4,46.68,0.0,161.04,0
ORD-012951,2024-08-20,C21602,North,Retail,Apparel,1,47.72,0.0,41.16,0
ORD-012952,2024-08-20,C7199,West,Wholesale,Beauty,1,33.55,0.05,27.49,0
ORD-012953,2024-08-20,C12080,North,Retail,Electronics,2,144.4,0.2,199.27,0
ORD-012954,2024-08-20,C24126,South,Marketplace,Beauty,2,32.06,0.05,52.54,0
ORD-012955,2024-08-20,C23031,East,Retail,Electronics,1,192.73,0.0,166.23,0
ORD-012956,2024-08-20,C4490,East,Marketplace,Apparel,1,64.05,0.15,46.96,0
ORD-012957,2024-08-20,C27536,North,Wholesale,Home,1,52.78,0.05,43.25,0
ORD-012958,2024-08-20,C17176,South,Marketplace,Home,3,64.3,0.1,149.74,0
ORD-012959,2024-08-20,C8587,East,Marketplace,Electronics,2,127.64,0.0,220.18,0
ORD-012960,2024-08-20,C13317,East,Marketplace,Home,4,62.18,0.0,214.53,0
ORD-012961,2024-08-20,C22980,East,Marketplace,Home,3,89.61,0.0,231.87,0
ORD-012962,2024-08-20,C5320,East,Marketplace,Beauty,1,23.82,0.15,17.46,0
ORD-012963,2024-08-20,C27740,North,Retail,Beauty,1,41.12,0.05,33.7,0
ORD-012964,2024-08-20,C18988,South,Wholesale,Apparel,1,38.81,0.0,33.47,0
ORD-012965,2024-08-20,C7567,North,Marketplace,Home,2,60.61,0.0,104.55,0
ORD-012966,2024-08-20,C7514,South,Retail,Apparel,4,49.08,0.0,169.33,0
ORD-012967,2024-08-20,C26478,East,Direct,Electronics,1,127.51,0.0,109.98,0
ORD-012968,2024-08-20,C1788,West,Direct,Home,1,81.87,0.2,56.49,0
ORD-012969,2024-08-20,C4925,West,Direct,Apparel,1,67.12,0.0,57.89,0
ORD-012970,2024-08-20,C23049,North,Retail,Apparel,2,40.81,0.05,66.87,0
ORD-012971,2024-08-20,C18564,South,Direct,Apparel,1,49.9,0.05,40.89,0
ORD-012972,2024-08-20,C21406,West,Direct,Electronics,1,144.46,0.05,118.37,0
ORD-012973,2024-08-20,C4112,West,Marketplace,Home,1,83.78,0.05,68.65,0
ORD-012974,2024-08-20,C14227,West,Wholesale,Apparel,1,57.77,0.0,49.83,0
ORD-012975,2024-08-20,C13556,West,Marketplace,Apparel,1,52.96,0.15,38.82,0
ORD-012976,2024-08-20,C15334,South,Wholesale,Home,3,70.15,0.1,163.36,0
ORD-012977,2024-08-20,C4388,West,Marketplace,Home,3,77.19,0.0,199.73,0
ORD-012978,2024-08-20,C26294,East,Marketplace,Wellness,1,35.34,0.05,28.95,0
ORD-012979,2024-08-21,C13108,South,Marketplace,Home,1,70.2,0.0,60.41,0
ORD-012980,2024-08-21,C10636,North,Direct,Home,4,72.2,0.0,248.51,0
ORD-012981,2024-08-21,C7794,West,Retail,Apparel,3,49.49,0.0,127.76,0
ORD-012982,2024-08-21,C5017,East,Marketplace,Electronics,1,139.01,0.15,101.67,0
ORD-012983,2024-08-21,C22531,North,Direct,Beauty,1,38.38,0.0,33.02,0
ORD-012984,2024-08-21,C6303,West,Marketplace,Apparel,3,41.23,0.05,101.12,0
ORD-012985,2024-08-21,C8902,West,Direct,Home,1,89.44,0.0,76.97,0
ORD-012986,2024-08-21,C14422,South,Direct,Beauty,2,18.69,0.0,32.17,0
ORD-012987,2024-08-21,C26560,West,Direct,Beauty,1,21.36,0.0,18.38,0
ORD-012988,2024-08-21,C18179,West,Marketplace,Wellness,1,47.05,0.05,38.46,0
ORD-012989,2024-08-21,C14193,South,Marketplace,Home,3,72.75,0.05,178.43,0
ORD-012990,2024-08-21,C24197,North,Direct,Beauty,2,49.01,0.05,80.14,0
ORD-012991,2024-08-21,C25298,East,Direct,Home,1,74.57,0.05,60.96,0
ORD-012992,2024-08-21,C19877,West,Retail,Apparel,2,42.07,0.15,61.54,0
ORD-012993,2024-08-21,C26031,South,Retail,Electronics,1,161.53,0.05,132.05,0
ORD-012994,2024-08-21,C24664,South,Retail,Wellness,1,39.77,0.05,32.51,0
ORD-012995,2024-08-21,C27960,South,Retail,Wellness,1,21.62,0.0,18.6,0
ORD-012996,2024-08-21,C18705,West,Retail,Home,3,47.78,0.0,123.33,0
ORD-012997,2024-08-21,C13628,South,Wholesale,Home,2,85.42,0.0,147.01,0
ORD-012998,2024-08-21,C24068,East,Retail,Apparel,1,53.85,0.05,44.02,0
ORD-012999,2024-08-21,C10872,West,Retail,Apparel,1,52.01,0.0,44.76,0
ORD-013000,2024-08-21,C1603,South,Wholesale,Apparel,1,46.69,0.05,38.17,0
ORD-013001,2024-08-21,C17522,East,Retail,Home,1,57.17,0.05,46.73,0
ORD-013002,2024-08-21,C11948,West,Retail,Home,1,49.37,0.05,40.36,0
ORD-013003,2024-08-21,C10511,West,Marketplace,Home,2,91.61,0.05,149.79,0
ORD-013004,2024-08-21,C24138,North,Retail,Beauty,3,35.28,0.15,77.43,0
ORD-013005,2024-08-21,C7895,North,Direct,Apparel,4,56.63,0.2,155.94,0
ORD-013006,2024-08-21,C9464,South,Direct,Home,1,49.73,0.0,42.79,0
ORD-013007,2024-08-21,C26964,East,Direct,Beauty,1,27.62,0.1,21.39,0
ORD-013008,2024-08-21,C25551,West,Direct,Electronics,1,103.86,0.2,71.5,0
ORD-013009,2024-08-21,C19852,East,Marketplace,Apparel,1,44.41,0.0,38.22,0
ORD-013010,2024-08-21,C6856,West,Direct,Beauty,1,34.0,0.05,27.79,0
ORD-013011,2024-08-21,C17533,West,Retail,Home,1,65.69,0.1,50.87,0
ORD-013012,2024-08-21,C6421,North,Marketplace,Apparel,1,49.73,0.15,36.37,0
ORD-013013,2024-08-21,C23928,West,Marketplace,Electronics,1,138.88,0.0,119.51,0
ORD-013014,2024-08-21,C9692,South,Direct,Beauty,1,29.66,0.0,25.52,0
ORD-013015,2024-08-21,C21634,West,Marketplace,Apparel,1,30.72,0.0,26.43,0
ORD-013016,2024-08-21,C4011,North,Direct,Apparel,4,41.78,0.05,136.61,0
ORD-013017,2024-08-21,C20506,West,Retail,Wellness,1,49.66,0.05,40.59,1
ORD-013018,2024-08-21,C21533,West,Retail,Beauty,4,41.93,0.0,144.32,0
ORD-013019,2024-08-21,C14182,East,Retail,Home,1,76.89,0.0,66.16,0
ORD-013020,2024-08-21,C24121,South,Wholesale,Apparel,1,44.95,0.15,32.87,0
ORD-013021,2024-08-21,C8705,East,Retail,Beauty,3,29.52,0.15,64.77,1
ORD-013022,2024-08-21,C13177,East,Direct,Beauty,4,32.72,0.05,106.99,0
ORD-013023,2024-08-21,C10658,South,Marketplace,Electronics,1,153.45,0.05,125.44,0
ORD-013024,2024-08-21,C24370,North,Marketplace,Beauty,1,42.33,0.05,34.61,0
ORD-013025,2024-08-21,C6191,West,Retail,Beauty,2,45.14,0.0,77.68,0
ORD-013026,2024-08-21,C27298,East,Direct,Beauty,1,41.3,0.05,33.77,0
ORD-013027,2024-08-21,C3343,West,Direct,Electronics,2,171.47,0.0,295.1,0
ORD-013028,2024-08-21,C9849,South,Wholesale,Apparel,1,57.38,0.0,49.37,0
ORD-013029,2024-08-21,C12555,North,Marketplace,Electronics,1,157.81,0.1,122.22,0
ORD-013030,2024-08-21,C26352,North,Wholesale,Electronics,3,126.57,0.0,326.76,1
ORD-013031,2024-08-21,C25288,East,Marketplace,Apparel,4,40.63,0.05,132.85,0
ORD-013032,2024-08-21,C23239,West,Retail,Apparel,1,65.93,0.05,53.9,0
ORD-013033,2024-08-21,C1880,West,Retail,Wellness,1,59.93,0.0,51.57,0
ORD-013034,2024-08-21,C17714,East,Wholesale,Home,1,76.19,0.05,62.28,0
ORD-013035,2024-08-21,C13015,South,Retail,Beauty,3,31.11,0.0,80.31,0
ORD-013036,2024-08-21,C18865,South,Marketplace,Apparel,2,42.74,0.2,58.85,0
ORD-013037,2024-08-21,C7676,South,Marketplace,Apparel,3,47.16,0.0,121.74,0
ORD-013038,2024-08-21,C2461,North,Retail,Electronics,2,166.33,0.05,271.94,0
ORD-013039,2024-08-21,C27787,East,Retail,Apparel,1,43.16,0.0,37.14,0
ORD-013040,2024-08-21,C13100,South,Retail,Home,2,101.45,0.0,174.6,0
ORD-013041,2024-08-21,C15029,North,Wholesale,Beauty,2,26.69,0.0,45.93,0
ORD-013042,2024-08-21,C5651,South,Marketplace,Electronics,1,82.59,0.0,71.07,0
ORD-013043,2024-08-21,C11508,West,Marketplace,Apparel,1,63.64,0.0,54.76,1
ORD-013044,2024-08-22,C22622,North,Retail,Electronics,1,157.08,0.15,114.63,0
ORD-013045,2024-08-22,C12716,East,Retail,Beauty,1,39.64,0.2,27.23,0
ORD-013046,2024-08-22,C5718,South,Marketplace,Apparel,2,48.33,0.0,82.99,0
ORD-013047,2024-08-22,C24173,East,Retail,Wellness,1,52.26,0.0,44.87,0
ORD-013048,2024-08-22,C2657,West,Marketplace,Electronics,2,151.44,0.0,260.04,0
ORD-013049,2024-08-22,C11395,North,Retail,Electronics,1,176.44,0.0,151.49,0
ORD-013050,2024-08-22,C12854,West,Retail,Apparel,1,39.61,0.0,34.01,0
ORD-013051,2024-08-22,C25222,West,Wholesale,Apparel,2,55.57,0.2,76.34,1
ORD-013052,2024-08-22,C13622,East,Retail,Home,1,75.77,0.15,55.29,0
ORD-013053,2024-08-22,C3193,North,Retail,Home,2,81.98,0.05,133.73,0
ORD-013054,2024-08-22,C4425,West,Retail,Electronics,2,147.93,0.15,215.92,0
ORD-013055,2024-08-22,C16386,North,Marketplace,Wellness,3,52.04,0.1,120.63,0
ORD-013056,2024-08-22,C6393,West,Retail,Electronics,3,78.37,0.1,181.67,0
ORD-013057,2024-08-22,C24944,East,Marketplace,Home,1,73.79,0.05,60.18,0
ORD-013058,2024-08-22,C7279,East,Retail,Wellness,1,48.06,0.0,41.26,0
ORD-013059,2024-08-22,C16015,North,Retail,Apparel,2,53.79,0.0,92.36,0
ORD-013060,2024-08-22,C24039,West,Marketplace,Home,1,47.13,0.1,36.42,0
ORD-013061,2024-08-22,C16392,West,Retail,Electronics,1,123.7,0.0,106.2,0
ORD-013062,2024-08-22,C13839,North,Wholesale,Electronics,2,100.93,0.05,164.65,0
ORD-013063,2024-08-22,C25357,West,Marketplace,Wellness,2,45.7,0.0,78.47,0
ORD-013064,2024-08-22,C20247,East,Wholesale,Apparel,3,77.5,0.0,199.62,0
ORD-013065,2024-08-22,C9450,North,Direct,Beauty,2,24.39,0.0,41.89,0
ORD-013066,2024-08-22,C1599,North,Wholesale,Apparel,1,48.33,0.05,39.42,0
ORD-013067,2024-08-22,C6236,West,Direct,Home,1,86.6,0.0,74.36,0
ORD-013068,2024-08-22,C2054,East,Retail,Apparel,1,52.1,0.0,44.73,0
ORD-013069,2024-08-22,C6789,West,Direct,Electronics,1,98.5,0.1,76.11,0
ORD-013070,2024-08-22,C12602,South,Wholesale,Apparel,3,35.12,0.0,90.47,0
ORD-013071,2024-08-22,C8202,North,Retail,Wellness,1,53.69,0.0,46.1,0
ORD-013072,2024-08-22,C20320,South,Marketplace,Apparel,1,49.32,0.15,36.0,0
ORD-013073,2024-08-22,C25432,South,Retail,Wellness,1,34.49,0.0,29.61,0
ORD-013074,2024-08-22,C12234,South,Wholesale,Home,1,54.44,0.05,44.4,0
